claim_id,post_file,claim_text,claim_type,source,verification_status,is_illustrative
0383,2026-05-27-1300-erp-workarounds-128.md,"Before billing, review recovery pool, share type, gross-up, cap, and exclusion settings against the lease.",workflow-principle,https://www.capveri.com/resources/export-cam-yardi-voyager,post_body_statement_reviewed_against_source,no
0384,2026-05-27-1300-erp-workarounds-128.md,The report can run cleanly while one tenant uses the wrong share type.,workflow-principle,https://www.capveri.com/resources/export-cam-yardi-voyager,illustrative_example,yes
0385,2026-05-27-1400-war-stories-129.md,Tenant disputes can expose drift in an otherwise clean CAM statement.,workflow-principle,https://www.capveri.com/resources/tenant-cam-dispute,post_body_statement_reviewed_against_source,no
0386,2026-05-27-1400-war-stories-129.md,"Before billing, review the lines tenants are most likely to question before the packet is sent.",workflow-principle,https://www.capveri.com/resources/tenant-cam-dispute,post_body_statement_reviewed_against_source,no
0387,2026-05-27-1400-war-stories-129.md,"Taxes, insurance, management fees, CapEx, and administrative charges need especially clear support.",workflow-principle,https://www.capveri.com/resources/tenant-cam-dispute,illustrative_example,yes
0388,2026-05-27-1500-cam-math-130.md,A clean close file shows how CAM caps moved from source to tenant answer.,workflow-principle,https://www.capveri.com/resources/cam-expense-caps,post_body_statement_reviewed_against_source,no
0389,2026-05-27-1500-cam-math-130.md,Input: caps only work when the base amount and cap type are recorded correctly.,workflow-principle,https://www.capveri.com/resources/cam-expense-caps,post_body_statement_reviewed_against_source,no
0390,2026-05-27-1500-cam-math-130.md,"Review: confirm whether each cap is cumulative, non-cumulative, compounded, or fixed.",workflow-principle,https://www.capveri.com/resources/cam-expense-caps,post_body_statement_reviewed_against_source,no
0391,2026-05-27-1600-anti-integration-131.md,The packet gets easier to review when spreadsheet risk is documented early.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0392,2026-05-27-1600-anti-integration-131.md,"1. Start with the lease rule. Excel is flexible, but flexibility can hide broken assumptions.",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0393,2026-05-27-1600-anti-integration-131.md,"2. Check the source data. Check hard-coded factors, copied formulas, hidden tabs, and stale denominators.",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0394,2026-05-27-1700-founder-132.md,The part of CAM work that gets missed is usually upstream of the final statement.,workflow-principle,https://www.capveri.com/resources/year-end-close-checklist-cam,post_body_statement_reviewed_against_source,no
0395,2026-05-27-1700-founder-132.md,"It is the setup behind the arithmetic. Reserve time for export QA, lease-rule review, exception resolution, and packet assembly.",workflow-principle,https://www.capveri.com/resources/year-end-close-checklist-cam,post_body_statement_reviewed_against_source,no
0396,2026-05-27-1700-founder-132.md,"CapVeri keeps export review, lease-term logic, and the calculation record in one review path.",product-positioning,https://www.capveri.com/resources/year-end-close-checklist-cam,post_body_statement_reviewed_against_source,no
0397,2026-05-27-1800-cam-math-133.md,The quiet risk in the base-year stop starts before the statement is formatted.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0398,2026-05-27-1800-cam-math-133.md,What to verify: normalize one-time items before using the base year as a benchmark.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0399,2026-05-27-1800-cam-math-133.md,What can go wrong: Storm cleanup in the base year should not quietly lower recoveries for every later year.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,illustrative_example,yes
0400,2026-05-27-1900-product-134.md,Spreadsheets and ERP setup screens can show the output.,workflow-principle,https://www.capveri.com/product-tour,post_body_statement_reviewed_against_source,no
0401,2026-05-27-1900-product-134.md,"CapVeri keeps the export, lease rule, exception, and tenant-level trace in one review path.",product-positioning,https://www.capveri.com/product-tour,post_body_statement_reviewed_against_source,no
0402,2026-05-27-1900-product-134.md,"Upload the export, map the lease rules, then review tenant-level exceptions before statements go out.",workflow-principle,https://www.capveri.com/product-tour,illustrative_example,yes
0403,2026-05-27-2000-engagement-135.md,Which issue around MRI export review slows down CAM close the most?,workflow-principle,https://www.capveri.com/resources/export-cam-mri,post_body_statement_reviewed_against_source,no
0404,2026-05-27-2000-engagement-135.md,A. Missing source support,post-body-guidance,https://www.capveri.com/resources/export-cam-mri,post_body_statement_reviewed_against_source,no
0405,2026-05-27-2000-engagement-135.md,B. Lease-rule ambiguity,post-body-guidance,https://www.capveri.com/resources/export-cam-mri,post_body_statement_reviewed_against_source,no
0406,2026-05-28-0600-cam-math-136.md,Pro-rata denominator can expose drift in an otherwise clean CAM statement.,workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0407,2026-05-28-0600-cam-math-136.md,"Before billing, match the denominator to the lease, not just the building setup screen.",workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0408,2026-05-28-0600-cam-math-136.md,"Building RSF, occupied RSF, floor RSF, and pool RSF can all produce different percentages.",workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,illustrative_example,yes
0409,2026-05-28-0700-erp-workarounds-137.md,Here is the review path for MRI export review.,workflow-principle,https://www.capveri.com/resources/export-cam-mri,post_body_statement_reviewed_against_source,no
0410,2026-05-28-0700-erp-workarounds-137.md,1. Start with the lease rule. MRI recovery billing still needs lease-level QA.,workflow-principle,https://www.capveri.com/resources/export-cam-mri,post_body_statement_reviewed_against_source,no
0411,2026-05-28-0700-erp-workarounds-137.md,"2. Check the source data. Compare share type, billing pool, lease exclusions, and gross-up rules before statements go out.",workflow-principle,https://www.capveri.com/resources/export-cam-mri,post_body_statement_reviewed_against_source,no
0412,2026-05-28-0800-war-stories-138.md,Pre-send QA: verify the source before you explain the number.,workflow-principle,https://www.capveri.com/resources/cam-presend-checklist,post_body_statement_reviewed_against_source,no
0413,2026-05-28-0800-war-stories-138.md,"The useful visual is simple: CAM number on one side; source, rule, and trace on the other.",workflow-principle,https://www.capveri.com/resources/cam-presend-checklist,post_body_statement_reviewed_against_source,no
0414,2026-05-28-0800-war-stories-138.md,The reviewer should be able to see what changed since the prior run.,workflow-principle,https://www.capveri.com/resources/cam-presend-checklist,post_body_statement_reviewed_against_source,no
0415,2026-05-28-0900-anti-integration-139.md,The quiet risk in export-based verification starts before the statement is formatted.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0416,2026-05-28-0900-anti-integration-139.md,"What to verify: use CSV, Excel, and PDF outputs as the input layer.",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0417,2026-05-28-0900-anti-integration-139.md,"What can go wrong: Keep Yardi or MRI as the system of record, then run an independent lease-term calculation beside it.",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,illustrative_example,yes
0418,2026-05-28-1000-cam-math-140.md,The fastest review of CapEx vs. OpEx starts with the source file.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0419,2026-05-28-1000-cam-math-140.md,"Before billing, compare repair accounts against descriptions that suggest upgrades or useful-life changes.",workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0420,2026-05-28-1000-cam-math-140.md,The GL account name may say maintenance while the invoice description points to an improvement.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,illustrative_example,yes
0421,2026-05-28-1100-industry-news-141.md,BOMA 2024: one small setup choice can change the tenant answer.,workflow-principle,https://www.capveri.com/resources/boma-2024-implementation-guide,post_body_statement_reviewed_against_source,no
0422,2026-05-28-1100-industry-news-141.md,"Before billing, review lease language before applying a new measurement standard.",workflow-principle,https://www.capveri.com/resources/boma-2024-implementation-guide,post_body_statement_reviewed_against_source,no
0423,2026-05-28-1100-industry-news-141.md,A lease tied to a specific BOMA version may not behave like a lease that says standards as amended.,workflow-principle,https://www.capveri.com/resources/boma-2024-implementation-guide,illustrative_example,yes
0424,2026-05-28-1200-cam-math-142.md,A review of management fees belongs in CAM close before final billing.,workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
